"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"45","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"92","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"33","Linus Ullmark","BOS","38","2229.6166666667","1136","1066","70","0.938","1.88","37.66","100.53","308","268","40","0.870","1.08","14.27","304","288","16","0.947","0.43","16.38","443","429","14","0.968","0.38","3.18","103","174","36.97","21.26"
"64","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.10","8.99","26","21","5","0.808","1.70","-0.42","33","32","1","0.970","0.34","2.52","32","32","0","1.000","0.00","1.24","4","13","30.95","14.50"
"80","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.58","6.96","22","20","2","0.909","0.98","1.88","30","28","2","0.933","0.98","1.20","26","25","1","0.962","0.49","0.01","3","9","32.96","27.20"
"23","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.42","9.39","37","32","5","0.865","1.57","1.52","40","38","2","0.950","0.63","2.26","31","31","0","1.000","0.00","1.20","8","9","30.93","14.71"
"67","Filip Gustavsson","MIN","28","1631","802","746","56","0.930","2.06","20.00","72.74","205","173","32","0.844","1.18","4.12","226","210","16","0.929","0.59","8.07","333","325","8","0.976","0.29","4.91","69","118","35.33","19.43"
"84","Akira Schmid","N.J","11","534.73333333333","244","227","17","0.930","1.91","6.12","23.58","52","45","7","0.865","0.79","2.16","73","66","7","0.904","0.79","0.78","104","101","3","0.971","0.34","1.03","8","37","38.37","19.41"
"47","Ilya Sorokin","NYI","46","2656.4333333333","1400","1295","105","0.925","2.37","27.67","144.65","438","371","67","0.847","1.51","10.17","350","324","26","0.926","0.59","11.28","543","531","12","0.978","0.27","9.06","90","289","34.30","19.84"
"65","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"70","Jake Oettinger","DAL","46","2699.0333333333","1331","1228","103","0.923","2.29","23.14","125.27","370","314","56","0.849","1.24","9.19","343","308","35","0.898","0.78","1.54","548","536","12","0.978","0.27","9.25","81","187","34.84","19.45"
"32","Connor Hellebuyck","WPG","46","2719.3833333333","1457","1343","114","0.922","2.52","24.08","139.69","394","331","63","0.840","1.39","6.42","428","394","34","0.921","0.75","11.59","553","536","17","0.969","0.38","4.44","91","205","35.76","20.07"
"82","Kevin Lankinen","NSH","14","814.68333333333","451","416","35","0.922","2.58","7.74","42.96","125","110","15","0.880","1.10","7.02","119","105","14","0.882","1.03","-1.32","179","173","6","0.966","0.44","0.94","27","76","34.85","22.91"
"87","Mads Sogaard","OTT","6","309.15","153","141","12","0.922","2.33","2.50","11.69","35","28","7","0.800","1.36","-0.83","39","36","3","0.923","0.58","1.15","69","67","2","0.971","0.39","0.68","5","15","36.95","19.25"
"77","Alexandar Georgiev","COL","42","2520.15","1366","1258","108","0.921","2.57","21.45","124.73","387","329","58","0.850","1.38","10.19","307","279","28","0.909","0.67","4.70","592","570","22","0.963","0.52","0.96","74","205","35.72","20.56"
"81","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.54","40.63","125","99","26","0.792","1.73","-3.98","125","119","6","0.952","0.40","7.32","193","187","6","0.969","0.40","1.48","24","65","35.93","19.87"
"1","Craig Anderson","BUF","21","1214.5333333333","683","627","56","0.918","2.77","8.73","63.16","205","176","29","0.859","1.43","7.12","179","162","17","0.905","0.84","2.07","266","256","10","0.962","0.49","0.31","40","92","36.09","21.91"
"75","Jeremy Swayman","BOS","26","1400.15","643","590","53","0.918","2.27","7.94","60.74","182","161","21","0.885","0.90","11.07","181","157","24","0.867","1.03","-4.72","241","233","8","0.967","0.34","1.35","45","93","35.16","23.19"
"28","Andrei Vasilevskiy","T.B","46","2758.95","1448","1328","120","0.917","2.61","17.22","136.79","410","349","61","0.851","1.33","11.24","410","365","45","0.890","0.98","-1.33","569","555","14","0.975","0.30","8.06","81","199","33.82","20.83"
"37","Juuse Saros","NSH","45","2670.2166666667","1484","1360","124","0.916","2.79","16.64","146.65","429","360","69","0.839","1.55","6.59","486","441","45","0.907","1.01","6.77","495","485","10","0.980","0.22","9.19","115","215","32.70","19.46"
"38","Tristan Jarry","PIT","32","1865.15","1029","943","86","0.916","2.77","11.52","89.2","274","226","48","0.825","1.54","0.28","283","260","23","0.919","0.74","7.15","414","399","15","0.964","0.48","1.05","55","140","36.14","19.81"
"7","Alex Stalock","CHI","15","792.68333333333","436","399","37","0.915","2.80","4.32","38.97","106","85","21","0.802","1.59","-2.32","135","123","12","0.911","0.91","2.38","172","168","4","0.977","0.30","2.67","29","58","35.89","20.41"
"55","Ilya Samsonov","TOR","32","1882.5833333333","884","809","75","0.915","2.39","8.77","84.28","240","213","27","0.888","0.86","15.29","244","207","37","0.848","1.18","-11.01","352","341","11","0.969","0.35","2.65","46","146","35.14","21.88"
"9","Semyon Varlamov","NYI","20","1188.6166666667","617","564","53","0.914","2.68","5.47","58.96","185","158","27","0.854","1.36","5.60","165","148","17","0.897","0.86","0.58","229","220","9","0.961","0.45","-0.12","44","94","35.88","21.13"
"76","Logan Thompson","VGK","36","2119.55","1093","999","94","0.914","2.66","9.58","93.24","264","223","41","0.845","1.16","5.51","297","265","32","0.892","0.91","-0.36","475","455","20","0.958","0.57","-1.58","91","149","36.22","22.45"
"18","Scott Wedgewood","DAL","18","987.8","551","503","48","0.913","2.92","4.22","50.86","155","130","25","0.839","1.52","2.31","144","131","13","0.910","0.79","2.34","223","213","10","0.955","0.61","-1.35","39","77","36.34","20.29"
"34","Aaron Dell","S.J","4","199.28333333333","103","94","9","0.913","2.71","0.76","11.58","39","35","4","0.897","1.20","2.87","27","22","5","0.815","1.51","-2.12","34","34","0","1.000","0.00","1.32","7","20","29.11","18.89"
"88","Pyotr Kochetkov","CAR","19","1106.4833333333","497","454","43","0.913","2.33","4.10","49.2","170","148","22","0.871","1.19","7.95","123","108","15","0.878","0.81","-1.90","167","161","6","0.964","0.33","0.48","43","69","34.63","20.91"
"30","Joonas Korpisalo","CBJ","28","1571.6","927","845","82","0.912","3.13","5.85","87.38","257","219","38","0.852","1.45","7.28","265","235","30","0.887","1.15","-1.77","358","344","14","0.961","0.53","-0.12","44","140","34.75","20.79"
"69","Stuart Skinner","EDM","35","2000.2833333333","1091","995","96","0.912","2.88","7.39","104.75","296","247","49","0.834","1.47","3.15","326","290","36","0.890","1.08","-1.27","395","384","11","0.972","0.33","4.32","62","148","35.10","21.61"
"29","Matt Murray","TOR","19","1098.0166666667","561","511","50","0.911","2.73","3.16","52.84","161","138","23","0.857","1.26","5.37","149","131","18","0.879","0.98","-2.13","226","217","9","0.960","0.49","-0.24","57","90","34.49","22.40"
"56","Adin Hill","VGK","25","1367.8666666667","638","581","57","0.911","2.50","3.46","56.64","144","115","29","0.799","1.27","-3.63","178","156","22","0.876","0.97","-3.04","278","272","6","0.978","0.26","4.78","41","85","36.62","18.05"
"68","David Rittich","WPG","17","922.06666666667","425","387","38","0.911","2.47","2.28","38.17","105","90","15","0.857","0.98","3.50","112","102","10","0.911","0.65","1.93","189","176","13","0.931","0.85","-5.67","19","50","35.63","25.76"
"93","Jaxson Stauber","CHI","6","363.5","191","174","17","0.911","2.81","1.10","18.42","60","54","6","0.900","0.99","4.57","50","41","9","0.820","1.49","-3.67","70","68","2","0.971","0.33","0.71","8","31","33.31","21.29"
"44","Vitek Vanecek","N.J","39","2167.95","987","898","89","0.910","2.46","4.54","95.98","253","205","48","0.810","1.33","-3.42","262","237","25","0.905","0.69","2.91","408","392","16","0.961","0.44","-0.18","62","148","36.18","20.19"
"50","Igor Shesterkin","NYR","44","2642.75","1292","1176","116","0.910","2.63","6.44","125.23","386","324","62","0.839","1.41","6.01","362","326","36","0.901","0.82","2.56","480","462","18","0.963","0.41","0.61","133","185","33.60","20.48"
"14","Darcy Kuemper","WSH","42","2366.3","1203","1094","109","0.909","2.76","5.01","114.78","315","254","61","0.806","1.55","-5.50","325","296","29","0.911","0.74","5.62","493","474","19","0.961","0.48","0.12","86","167","36.26","21.17"
"35","Antti Raanta","CAR","21","1239.55","523","475","48","0.908","2.32","1.56","49.08","158","133","25","0.842","1.21","2.84","145","128","17","0.883","0.82","-1.55","179","173","6","0.966","0.29","0.94","39","59","35.19","21.31"
"60","Connor Ingram","ARI","22","1274.9666666667","768","697","71","0.908","3.34","1.78","73.65","210","174","36","0.829","1.69","1.00","243","221","22","0.909","1.04","3.89","279","266","13","0.953","0.61","-2.18","52","118","34.18","21.58"
"73","Daniil Tarasov","CBJ","13","676.98333333333","403","366","37","0.908","3.28","1.19","37.12","104","85","19","0.817","1.68","-0.68","116","103","13","0.888","1.15","-0.64","170","165","5","0.971","0.44","1.59","26","77","36.20","21.49"
"89","Arturs Silovs","VAN","4","241.51666666667","120","109","11","0.908","2.73","0.37","10.64","29","25","4","0.862","0.99","1.11","34","31","3","0.912","0.75","0.62","50","46","4","0.920","0.99","-2.06","7","20","38.51","25.64"
"66","Carter Hart","PHI","45","2575.55","1355","1229","126","0.907","2.94","2.41","131.12","413","346","67","0.838","1.56","5.77","343","303","40","0.883","0.93","-3.46","520","502","18","0.965","0.42","2.16","99","234","35.43","21.17"
"74","Eetu Makiniemi","S.J","2","84.333333333333","32","29","3","0.906","2.13","0.03","2.64","9","8","1","0.889","0.71","0.59","9","7","2","0.778","1.42","-1.04","12","12","0","1.000","0.00","0.47","4","3","32.72","26.00"
"2","Marc-Andre Fleury","MIN","37","2115.2666666667","1047","948","99","0.905","2.81","0.22","96.64","291","236","55","0.811","1.56","-3.73","270","242","28","0.896","0.79","0.76","441","425","16","0.964","0.45","1.10","74","160","34.57","21.96"
"15","Cam Talbot","OTT","31","1691.7333333333","853","772","81","0.905","2.87","-0.16","84.26","217","172","45","0.793","1.60","-6.77","247","220","27","0.891","0.96","-0.69","329","320","9","0.973","0.32","3.76","64","139","36.55","20.57"
"54","Sam Montembeault","MTL","26","1541.6666666667","891","806","85","0.905","3.31","-0.56","95.58","272","218","54","0.801","2.10","-6.08","259","239","20","0.923","0.78","7.59","333","322","11","0.967","0.43","1.91","42","169","31.46","18.61"
"62","Charlie Lindgren","WSH","26","1403.9","675","611","64","0.905","2.74","-0.03","64.12","181","144","37","0.796","1.58","-5.11","189","173","16","0.915","0.68","4.13","270","259","11","0.959","0.47","-0.53","56","77","34.80","21.58"
"94","Matt Murray","DAL","1","60","21","19","2","0.905","2.00","-0.01","2.39","7","6","1","0.857","1.00","0.23","8","8","0","1.000","0.00","0.85","5","4","1","0.800","1.00","-0.81","1","4","24.95","31.00"
"16","Sergei Bobrovsky","FLA","40","2231.55","1179","1066","113","0.904","3.04","-1.27","117.93","358","296","62","0.827","1.67","1.08","311","282","29","0.907","0.78","4.13","450","428","22","0.951","0.59","-4.55","82","194","34.34","20.50"
"57","Karel Vejmelka","ARI","41","2402.3","1381","1248","133","0.904","3.32","-2.13","138.16","416","333","83","0.800","2.07","-9.70","389","359","30","0.923","0.75","11.44","525","505","20","0.962","0.50","0.36","76","202","33.25","19.60"
"61","Casey DeSmith","PIT","29","1598.0833333333","908","821","87","0.904","3.27","-0.95","88.13","296","245","51","0.828","1.91","1.15","229","209","20","0.913","0.75","4.39","333","317","16","0.952","0.60","-3.09","67","128","34.21","19.46"
"21","Frederik Andersen","CAR","21","1225.1666666667","524","473","51","0.903","2.50","-1.34","50.84","162","130","32","0.802","1.57","-3.46","129","118","11","0.915","0.54","2.74","187","179","8","0.957","0.39","-0.75","32","83","34.98","17.73"
"48","Ville Husso","DET","45","2624.35","1328","1199","129","0.903","2.95","-3.15","123.95","347","287","60","0.827","1.37","1.14","359","312","47","0.869","1.07","-8.76","541","519","22","0.959","0.50","-1.02","71","212","35.62","21.87"
"24","Anton Forsberg","OTT","28","1471.7166666667","817","737","80","0.902","3.26","-2.57","81.92","228","184","44","0.807","1.79","-3.83","236","213","23","0.903","0.94","2.14","303","290","13","0.957","0.53","-1.25","62","140","34.67","20.25"
"27","John Gibson","ANA","42","2363.0833333333","1585","1430","155","0.902","3.94","-4.79","155.69","526","437","89","0.831","2.26","3.68","419","372","47","0.888","1.19","-2.37","588","569","19","0.968","0.48","3.80","66","245","31.22","19.15"
"86","Spencer Knight","FLA","21","1168.75","627","565","62","0.901","3.18","-2.58","55.16","170","144","26","0.847","1.33","3.95","170","144","26","0.847","1.33","-7.89","254","244","10","0.961","0.51","-0.15","28","80","35.73","22.65"
"3","Jaroslav Halak","NYR","19","1093.0666666667","512","461","51","0.900","2.80","-2.48","51.88","154","126","28","0.818","1.54","-0.87","133","121","12","0.910","0.66","2.17","200","189","11","0.945","0.60","-3.24","35","69","33.58","18.98"
"26","Magnus Hellberg","DET, OTT","11","599.1","290","261","29","0.900","2.90","-1.52","30.01","99","83","16","0.838","1.60","1.44","80","69","11","0.863","1.10","-2.48","101","99","2","0.980","0.20","1.92","17","42","31.62","22.07"
"51","Mackenzie Blackwood","N.J","17","906.88333333333","461","415","46","0.900","3.04","-2.31","48.98","128","106","22","0.828","1.46","0.55","127","113","14","0.890","0.93","-0.47","184","174","10","0.946","0.66","-2.87","35","89","36.05","21.28"
"59","Joey Daccord","SEA","1","60","40","36","4","0.900","4.00","-0.21","3","11","10","1","0.909","1.00","0.94","13","11","2","0.846","2.00","-0.62","15","14","1","0.933","1.00","-0.42","1","5","35.68","22.00"
"41","Pheonix Copley","L.A","28","1569.6333333333","722","649","73","0.899","2.79","-4.58","75.06","198","158","40","0.798","1.53","-5.11","207","189","18","0.913","0.69","4.05","279","264","15","0.946","0.57","-4.18","54","138","34.58","21.96"
"5","Thomas Greiss","STL","17","940.26666666667","541","486","55","0.898","3.51","-3.73","48.74","155","121","34","0.781","2.17","-6.69","156","142","14","0.910","0.89","2.62","192","185","7","0.964","0.45","0.45","38","73","36.19","17.78"
"11","Jake Allen","MTL","35","2099.6166666667","1145","1028","117","0.898","3.34","-8.49","116.76","356","286","70","0.803","2.00","-7.28","326","291","35","0.893","1.00","-0.27","408","396","12","0.971","0.34","3.82","77","174","33.40","18.18"
"58","Erik Kallgren","TOR","10","561.66666666667","246","221","25","0.898","2.67","-1.69","23.56","76","64","12","0.842","1.28","1.39","63","53","10","0.841","1.07","-3.29","90","87","3","0.967","0.32","0.49","18","38","35.37","17.48"
