"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"45","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"92","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.09","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.93","2.92","9","8","1","0.889","1.00","0.58","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"83","Justus Annunen","COL","1","59.633333333333","20","19","1","0.950","1.01","0.89","1.71","6","6","0","1.000","0.00","1.05","4","3","1","0.750","1.01","-0.58","9","9","0","1.000","0.00","0.35","0","0","36.10","18.00"
"23","Laurent Brossoit","VGK","1","65","39","37","2","0.949","1.85","1.68","2.94","13","12","1","0.923","0.92","1.29","13","12","1","0.923","0.92","0.38","12","12","0","1.000","0.00","0.47","5","1","33.08","21.00"
"80","Kevin Mandolese","OTT","2","122.2","80","75","5","0.938","2.45","2.56","6.96","22","20","2","0.909","0.98","1.87","30","28","2","0.933","0.98","1.19","26","25","1","0.962","0.49","0.01","3","9","32.96","27.20"
"33","Linus Ullmark","BOS","36","2105.2333333333","1052","986","66","0.937","1.88","33.38","92.17","281","243","38","0.865","1.08","11.40","277","263","14","0.949","0.40","15.42","418","404","14","0.967","0.40","2.22","100","163","37.34","21.35"
"64","Joseph Woll","TOR","2","116.51666666667","70","65","5","0.929","2.57","1.61","5.71","15","11","4","0.733","2.06","-1.36","25","24","1","0.960","0.51","1.66","25","25","0","1.000","0.00","0.97","3","8","33.63","14.80"
"67","Filip Gustavsson","MIN","26","1505.2666666667","738","685","53","0.928","2.11","16.72","67.56","187","158","29","0.845","1.16","3.88","206","190","16","0.922","0.64","5.88","310","302","8","0.974","0.32","4.03","68","110","35.44","19.96"
"32","Connor Hellebuyck","WPG","44","2615.4333333333","1394","1290","104","0.925","2.39","27.69","133.95","376","317","59","0.843","1.35","7.10","408","379","29","0.929","0.67","14.33","533","517","16","0.970","0.37","4.68","84","199","35.68","20.31"
"47","Ilya Sorokin","NYI","44","2532.8","1340","1239","101","0.925","2.39","25.59","139.89","426","362","64","0.850","1.52","10.89","327","302","25","0.924","0.59","9.73","520","508","12","0.977","0.28","8.18","88","277","34.20","20.03"
"70","Jake Oettinger","DAL","43","2515.25","1247","1153","94","0.925","2.24","23.81","116.91","340","290","50","0.853","1.19","9.77","318","286","32","0.899","0.76","1.77","524","512","12","0.977","0.29","8.33","79","177","35.12","19.71"
"65","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"38","Tristan Jarry","PIT","28","1642.0666666667","917","844","73","0.920","2.67","13.63","78.74","248","206","42","0.831","1.53","1.60","238","222","16","0.933","0.58","9.28","376","361","15","0.960","0.55","-0.41","44","123","36.69","20.49"
"28","Andrei Vasilevskiy","T.B","42","2518.6666666667","1308","1202","106","0.919","2.53","17.57","124.54","365","314","51","0.860","1.21","13.17","378","335","43","0.886","1.02","-2.86","512","500","12","0.977","0.29","7.87","74","182","33.81","21.04"
"81","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.40","40.63","125","99","26","0.792","1.73","-4.02","125","119","6","0.952","0.40","7.28","193","187","6","0.969","0.40","1.49","24","65","35.93","19.87"
"82","Kevin Lankinen","NSH","13","754.68333333333","420","386","34","0.919","2.70","5.68","39.17","110","96","14","0.873","1.11","5.34","114","100","14","0.877","1.11","-1.89","168","162","6","0.964","0.48","0.52","26","69","35.56","23.32"
"84","Akira Schmid","N.J","9","456.16666666667","209","192","17","0.919","2.24","2.74","20.8","45","38","7","0.844","0.92","0.91","66","59","7","0.894","0.92","0.01","84","81","3","0.964","0.39","0.26","7","31","38.47","19.41"
"7","Alex Stalock","CHI","14","732.68333333333","403","370","33","0.918","2.70","5.07","36.34","98","79","19","0.806","1.56","-1.77","119","108","11","0.908","0.90","1.64","164","161","3","0.982","0.25","3.36","29","53","36.18","20.39"
"75","Jeremy Swayman","BOS","23","1220.4166666667","551","506","45","0.918","2.21","7.05","51.76","159","140","19","0.881","0.93","8.95","157","136","21","0.866","1.03","-4.33","198","193","5","0.975","0.25","2.68","42","79","35.62","22.80"
"77","Alexandar Georgiev","COL","39","2340.15","1279","1173","106","0.917","2.72","14.83","115.85","362","305","57","0.843","1.46","6.64","287","260","27","0.906","0.69","3.48","552","530","22","0.960","0.56","-0.58","69","188","35.85","20.67"
"37","Juuse Saros","NSH","42","2491.6","1400","1282","118","0.916","2.84","14.26","137.83","403","336","67","0.834","1.61","3.85","460","419","41","0.911","0.99","7.85","467","457","10","0.979","0.24","8.12","97","205","32.64","19.45"
"1","Craig Anderson","BUF","19","1094.85","598","547","51","0.915","2.79","5.49","54.74","180","153","27","0.850","1.48","4.65","159","144","15","0.906","0.82","1.89","228","219","9","0.961","0.49","-0.15","39","74","36.39","21.76"
"55","Ilya Samsonov","TOR","29","1701.5333333333","800","732","68","0.915","2.40","7.58","75.44","217","193","24","0.889","0.85","14.15","220","186","34","0.845","1.20","-10.64","316","306","10","0.968","0.35","2.26","44","130","35.67","22.31"
"44","Vitek Vanecek","N.J","37","2064.6166666667","946","865","81","0.914","2.35","8.37","92.75","241","197","44","0.817","1.28","-1.63","254","232","22","0.913","0.64","4.98","389","374","15","0.961","0.44","0.09","58","145","36.26","20.15"
"76","Logan Thompson","VGK","36","2119.55","1093","999","94","0.914","2.66","9.26","93.24","264","223","41","0.845","1.16","5.41","297","265","32","0.892","0.91","-0.46","475","455","20","0.958","0.57","-1.57","91","149","36.22","22.45"
"14","Darcy Kuemper","WSH","39","2215.0333333333","1135","1036","99","0.913","2.68","8.23","106.49","294","240","54","0.816","1.46","-2.31","309","283","26","0.916","0.70","6.82","469","450","19","0.959","0.51","-0.80","82","156","36.46","21.72"
"18","Scott Wedgewood","DAL","18","987.8","551","503","48","0.913","2.92","4.05","50.86","155","130","25","0.839","1.52","2.25","144","131","13","0.910","0.79","2.29","223","213","10","0.955","0.61","-1.35","39","77","36.34","20.29"
"34","Aaron Dell","S.J","4","199.28333333333","103","94","9","0.913","2.71","0.73","11.58","39","35","4","0.897","1.20","2.86","27","22","5","0.815","1.51","-2.13","34","34","0","1.000","0.00","1.32","7","20","29.11","18.89"
"69","Stuart Skinner","EDM","31","1788.2833333333","999","912","87","0.913","2.92","7.38","96.19","269","226","43","0.840","1.44","4.29","303","269","34","0.888","1.14","-1.82","362","352","10","0.972","0.34","4.05","58","134","34.79","21.86"
"85","Samuel Ersson","PHI","9","468.41666666667","230","210","20","0.913","2.56","1.73","24.78","62","56","6","0.903","0.77","4.90","66","56","10","0.848","1.28","-2.99","88","84","4","0.955","0.51","-0.59","18","36","34.72","23.60"
"87","Mads Sogaard","OTT","4","189.15","104","95","9","0.913","2.85","0.83","7.87","30","25","5","0.833","1.59","0.27","26","23","3","0.885","0.95","-0.24","43","42","1","0.977","0.32","0.67","5","10","35.03","19.11"
"88","Pyotr Kochetkov","CAR","19","1106.4833333333","497","454","43","0.913","2.33","3.95","49.2","170","148","22","0.871","1.19","7.89","123","108","15","0.878","0.81","-1.94","167","161","6","0.964","0.33","0.48","43","69","34.63","20.91"
"30","Joonas Korpisalo","CBJ","26","1455.0333333333","855","780","75","0.912","3.09","5.77","80.5","239","203","36","0.849","1.48","6.02","246","220","26","0.894","1.07","0.13","326","313","13","0.960","0.54","-0.35","44","129","34.82","21.12"
"50","Igor Shesterkin","NYR","41","2480.2166666667","1214","1107","107","0.912","2.59","7.69","116.22","358","303","55","0.846","1.33","7.94","343","309","34","0.901","0.82","2.43","452","434","18","0.960","0.44","-0.46","122","169","33.66","21.03"
"60","Connor Ingram","ARI","20","1157.5333333333","693","632","61","0.912","3.16","4.47","66.59","193","161","32","0.834","1.66","1.93","213","192","21","0.901","1.09","1.62","254","246","8","0.969","0.41","1.86","52","103","34.29","20.84"
"9","Semyon Varlamov","NYI","19","1128.6166666667","594","541","53","0.911","2.82","3.12","56.72","179","152","27","0.849","1.44","4.47","161","144","17","0.894","0.90","0.10","218","209","9","0.959","0.48","-0.54","44","93","35.74","21.13"
"29","Matt Murray","TOR","19","1098.0166666667","561","511","50","0.911","2.73","3.00","52.84","161","138","23","0.857","1.26","5.30","149","131","18","0.879","0.98","-2.18","226","217","9","0.960","0.49","-0.23","57","90","34.49","22.40"
"68","David Rittich","WPG","15","844.91666666667","392","357","35","0.911","2.49","2.03","35.08","93","79","14","0.849","0.99","2.35","106","96","10","0.906","0.71","1.26","176","165","11","0.938","0.78","-4.17","17","43","35.48","24.11"
"93","Jaxson Stauber","CHI","6","363.5","191","174","17","0.911","2.81","1.04","18.42","60","54","6","0.900","0.99","4.55","50","41","9","0.820","1.49","-3.69","70","68","2","0.971","0.33","0.72","8","31","33.31","21.29"
"66","Carter Hart","PHI","43","2453.0166666667","1299","1181","118","0.909","2.89","4.72","126.41","399","337","62","0.845","1.52","8.15","329","291","38","0.884","0.93","-3.06","493","476","17","0.966","0.42","2.13","99","227","35.35","21.19"
"21","Frederik Andersen","CAR","19","1108.9333333333","488","443","45","0.908","2.43","1.10","46.67","150","122","28","0.813","1.51","-1.63","122","112","10","0.918","0.54","2.96","174","167","7","0.960","0.38","-0.25","29","75","35.00","17.24"
"54","Sam Montembeault","MTL","25","1481.8666666667","869","789","80","0.908","3.24","2.10","92.88","265","214","51","0.808","2.06","-4.41","252","234","18","0.929","0.73","8.76","326","315","11","0.966","0.45","1.65","41","164","31.39","18.45"
"56","Adin Hill","VGK","23","1248.15","579","526","53","0.908","2.55","1.70","51.87","132","105","27","0.795","1.30","-3.79","162","142","20","0.877","0.96","-2.80","249","243","6","0.976","0.29","3.66","40","80","36.64","18.06"
"73","Daniil Tarasov","CBJ","13","676.98333333333","403","366","37","0.908","3.28","1.07","37.12","104","85","19","0.817","1.68","-0.72","116","103","13","0.888","1.15","-0.68","170","165","5","0.971","0.44","1.60","26","77","36.20","21.49"
"3","Jaroslav Halak","NYR","16","955.48333333333","451","409","42","0.907","2.64","0.61","45.78","136","115","21","0.846","1.32","2.91","116","104","12","0.897","0.75","0.32","179","170","9","0.950","0.57","-2.05","31","61","33.40","19.93"
"26","Magnus Hellberg","DET, OTT","10","539.1","248","225","23","0.907","2.56","0.43","26.11","85","72","13","0.847","1.45","1.94","68","58","10","0.853","1.11","-2.78","88","88","0","1.000","0.00","3.41","17","39","31.62","20.39"
"62","Charlie Lindgren","WSH","24","1316.0666666667","637","578","59","0.907","2.69","1.18","60.01","170","136","34","0.800","1.55","-4.11","176","162","14","0.920","0.64","4.69","261","250","11","0.958","0.50","-0.87","54","73","34.55","22.12"
"74","Eetu Makiniemi","S.J","2","84.333333333333","32","29","3","0.906","2.13","0.02","2.64","9","8","1","0.889","0.71","0.58","9","7","2","0.778","1.42","-1.04","12","12","0","1.000","0.00","0.47","4","3","32.72","26.00"
"15","Cam Talbot","OTT","28","1512.7166666667","768","695","73","0.905","2.90","-0.45","74.4","191","151","40","0.791","1.59","-6.42","222","198","24","0.892","0.95","-0.42","299","290","9","0.970","0.36","2.60","52","127","37.11","21.00"
"48","Ville Husso","DET","41","2382.2166666667","1216","1101","115","0.905","2.90","-0.12","113.58","317","264","53","0.833","1.33","2.73","332","290","42","0.873","1.06","-6.74","494","474","20","0.960","0.50","-0.83","65","199","35.46","22.17"
"4","Brian Elliott","T.B","14","848.96666666667","428","387","41","0.904","2.90","-0.57","42.43","132","110","22","0.833","1.55","1.21","103","94","9","0.913","0.64","1.94","177","167","10","0.944","0.71","-3.13","34","70","33.30","17.83"
"41","Pheonix Copley","L.A","24","1346.4333333333","624","564","60","0.904","2.67","-1.05","63.39","165","133","32","0.806","1.43","-2.99","174","158","16","0.908","0.71","2.48","251","239","12","0.952","0.53","-2.26","44","119","35.33","22.72"
"61","Casey DeSmith","PIT","27","1518.0833333333","864","781","83","0.904","3.28","-1.38","83.48","280","233","47","0.832","1.86","2.23","217","197","20","0.908","0.79","3.05","320","304","16","0.950","0.63","-3.58","59","120","34.12","19.90"
"57","Karel Vejmelka","ARI","40","2342.3","1357","1225","132","0.903","3.38","-3.80","136.44","414","331","83","0.800","2.13","-10.22","382","353","29","0.924","0.74","11.57","511","491","20","0.961","0.51","-0.17","76","198","33.20","19.59"
"16","Sergei Bobrovsky","FLA","37","2056.2666666667","1094","987","107","0.902","3.12","-3.65","109.33","331","272","59","0.822","1.72","-0.81","286","259","27","0.906","0.79","3.37","421","400","21","0.950","0.61","-4.67","74","181","34.40","20.47"
"24","Anton Forsberg","OTT","28","1471.7166666667","817","737","80","0.902","3.26","-2.82","81.92","228","184","44","0.807","1.79","-3.92","236","213","23","0.903","0.94","2.06","303","290","13","0.957","0.53","-1.24","62","140","34.67","20.25"
"35","Antti Raanta","CAR","20","1179.55","491","443","48","0.902","2.44","-1.61","45.26","151","126","25","0.834","1.27","1.55","139","122","17","0.878","0.86","-2.24","164","158","6","0.963","0.31","0.36","38","51","34.80","21.31"
"2","Marc-Andre Fleury","MIN","34","1931.3666666667","971","875","96","0.901","2.98","-4.27","88.37","266","213","53","0.801","1.65","-6.24","251","224","27","0.892","0.84","-0.34","413","397","16","0.961","0.50","0.02","68","142","34.77","22.27"
"86","Spencer Knight","FLA","21","1168.75","627","565","62","0.901","3.18","-2.77","55.16","170","144","26","0.847","1.33","3.89","170","144","26","0.847","1.33","-7.95","254","244","10","0.961","0.51","-0.14","28","80","35.73","22.65"
"19","Philipp Grubauer","SEA","22","1193.8833333333","562","506","56","0.900","2.81","-2.91","58.15","171","135","36","0.789","1.81","-5.94","131","118","13","0.901","0.65","0.91","232","225","7","0.970","0.35","2.00","31","103","34.64","19.54"
"51","Mackenzie Blackwood","N.J","17","906.88333333333","461","415","46","0.900","3.04","-2.45","48.98","128","106","22","0.828","1.46","0.50","127","113","14","0.890","0.93","-0.51","184","174","10","0.946","0.66","-2.86","35","89","36.05","21.28"
"59","Joey Daccord","SEA","1","60","40","36","4","0.900","4.00","-0.22","3","11","10","1","0.909","1.00","0.93","13","11","2","0.846","2.00","-0.62","15","14","1","0.933","1.00","-0.42","1","5","35.68","22.00"
"5","Thomas Greiss","STL","16","880.26666666667","516","464","52","0.899","3.54","-3.25","46.11","148","114","34","0.770","2.32","-7.98","146","135","11","0.925","0.75","4.51","185","178","7","0.962","0.48","0.18","33","71","36.22","16.98"
