"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"46","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.67","0.67","2","2","0","1.000","0.00","0.36","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"95","Matthew Berlin","EDM","1","2.4333333333333","1","1","0","1.000","0.00","0.10","0.01","0","0","0","-","0.00","0.00","0","0","0","-","0.00","0.00","1","1","0","1.000","0.00","0.04","0","0","51.00","-"
"86","Ivan Prosvetov","ARI","1","59.966666666667","40","39","1","0.975","1.00","2.81","4.55","11","10","1","0.909","1.00","0.95","14","14","0","1.000","0.00","1.49","15","15","0","1.000","0.00","0.58","4","8","32.95","5.00"
"23","Keith Kinkaid","BOS, COL","2","87.85","40","38","2","0.950","1.37","1.81","4.17","12","10","2","0.833","1.37","0.13","10","10","0","1.000","0.00","1.06","16","16","0","1.000","0.00","0.62","1","7","36.30","10.00"
"65","Joseph Woll","TOR","3","176.51666666667","96","90","6","0.938","2.04","3.14","8.99","26","21","5","0.808","1.70","-0.38","33","32","1","0.970","0.34","2.51","32","32","0","1.000","0.00","1.24","4","13","30.95","14.50"
"24","Laurent Brossoit","VGK","3","190.7","110","103","7","0.936","2.20","3.47","9.39","37","32","5","0.865","1.57","1.57","40","38","2","0.950","0.63","2.25","31","31","0","1.000","0.00","1.20","8","9","30.93","14.71"
"34","Linus Ullmark","BOS","41","2408.8833333333","1221","1142","79","0.935","1.97","37.25","108.63","338","292","46","0.864","1.15","14.05","320","303","17","0.947","0.42","17.03","477","461","16","0.966","0.40","2.43","109","191","36.73","20.48"
"68","Filip Gustavsson","MIN","31","1820.15","882","821","61","0.931","2.01","22.98","79.38","221","187","34","0.846","1.12","5.27","253","234","19","0.925","0.63","7.91","364","356","8","0.978","0.26","6.07","74","126","35.49","19.30"
"87","Akira Schmid","N.J","14","724.28333333333","317","294","23","0.927","1.91","7.18","30.72","79","68","11","0.861","0.91","3.04","89","80","9","0.899","0.75","0.46","132","129","3","0.977","0.25","2.10","11","49","36.62","19.17"
"84","Kevin Lankinen","NSH","15","879.53333333333","478","442","36","0.925","2.46","9.51","45.59","131","116","15","0.885","1.02","8.28","128","113","15","0.883","1.02","-1.39","191","185","6","0.969","0.41","1.38","33","80","34.61","23.17"
"48","Ilya Sorokin","NYI","50","2894.3333333333","1519","1404","115","0.924","2.38","29.63","155.17","477","403","74","0.845","1.53","10.75","380","353","27","0.929","0.56","13.41","590","576","14","0.976","0.29","8.80","101","306","34.11","20.04"
"66","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.24","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"71","Jake Oettinger","DAL","51","3001.35","1492","1372","120","0.920","2.40","22.06","137.23","401","336","65","0.838","1.30","6.25","392","352","40","0.898","0.80","1.69","618","603","15","0.976","0.30","8.88","86","204","35.44","19.47"
"33","Connor Hellebuyck","WPG","51","3002.3833333333","1621","1489","132","0.919","2.64","22.34","156.83","452","375","77","0.830","1.54","3.31","468","431","37","0.921","0.74","12.77","612","594","18","0.971","0.36","5.65","97","228","35.29","19.27"
"83","Pavel Francouz","COL","15","900.28333333333","470","432","38","0.919","2.53","6.75","40.63","125","99","26","0.792","1.73","-3.79","125","119","6","0.952","0.40","7.29","193","187","6","0.969","0.40","1.46","24","65","35.93","19.87"
"7","Alex Stalock","CHI","18","941.5","538","494","44","0.918","2.80","7.22","47.66","134","110","24","0.821","1.53","-0.19","165","153","12","0.927","0.76","5.55","213","205","8","0.962","0.51","0.23","34","74","35.28","21.75"
"38","Juuse Saros","NSH","50","2970.9333333333","1649","1513","136","0.918","2.75","21.01","161.74","474","397","77","0.838","1.56","7.22","543","496","47","0.913","0.95","10.74","555","543","12","0.978","0.24","9.45","125","241","32.73","19.01"
"1","Craig Anderson","BUF","23","1332.8666666667","748","686","62","0.917","2.79","9.22","68.95","221","190","31","0.860","1.40","8.27","198","178","20","0.899","0.90","1.06","291","280","11","0.962","0.50","0.25","44","100","35.85","21.45"
