"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"372","Connor McDavid","EDM","C","25","109.28333333333","9","14","8","6","23","88.46","36","25.00","5.53","53","44","37","15","1","1","2","1","1","0","0","0","14","3","3","6","1","5","3","62.50"
"183","Nikita Kucherov","T.B","R","24","114.76666666667","5","14","9","5","19","95.00","27","18.52","2.96","51","41","26","4","4","2","2","1","1","0","0","1","13","2","3","3","1","0","0","-"
"318","Leon Draisaitl","EDM","C","25","109.76666666667","10","9","7","2","19","70.37","37","27.03","4.84","60","48","36","10","0","7","4","2","2","0","0","1","6","2","0","7","0","71","49","59.17"
"334","David Pastrnak","BOS","R","23","101.08333333333","7","9","5","4","16","80.00","41","17.07","3.84","72","56","25","5","0","7","2","1","1","0","0","1","9","1","1","5","0","1","0","100.00"
"379","Mikko Rantanen","COL","R","22","100.76666666667","3","12","10","2","15","65.22","16","18.75","2.54","28","26","12","4","1","4","0","0","0","0","0","1","3","1","0","6","0","13","25","34.21"
"424","Kirill Kaprizov","MIN","L","23","87.133333333333","8","7","6","1","15","78.95","36","22.22","5.68","60","47","42","18","1","8","0","0","0","0","0","2","1","0","0","3","1","0","0","-"
"89","John Tavares","TOR","C","26","91.2","7","7","4","3","14","77.78","32","21.88","6.2","45","41","41","29","0","8","0","0","0","0","0","0","2","0","0","4","0","59","37","61.46"
"527","Jason Robertson","DAL","L","24","63.016666666667","6","8","3","5","14","77.78","32","18.75","4.07","50","40","26","10","1","6","4","2","2","0","0","0","1","0","0","2","0","0","0","-"
"540","Cale Makar","COL","D","22","97.9","4","10","6","4","14","63.64","16","25.00","1.75","36","25","14","0","0","3","4","2","2","0","0","0","1","0","2","1","2","0","0","-"
"63","Steven Stamkos","T.B","C","24","112.61666666667","7","6","6","0","13","61.90","34","20.59","4.26","67","50","40","6","7","3","4","2","2","0","0","0","4","0","0","5","0","31","27","53.45"
"184","Ryan Nugent-Hopkins","EDM","C","25","108.98333333333","2","11","4","7","13","50.00","19","10.53","3.22","33","27","25","10","0","2","2","1","1","0","0","1","0","0","2","1","2","0","2","0.00"
"188","Mika Zibanejad","NYR","C","26","114.25","8","5","4","1","13","72.22","45","17.78","5.51","68","57","31","8","0","5","2","1","1","0","0","1","6","0","0","2","0","4","7","36.36"
"193","J.T. Miller","VAN","C","25","104.38333333333","6","7","6","1","13","65.00","23","26.09","2.24","48","36","22","5","0","3","4","2","2","0","0","0","6","0","2","1","0","0","2","0.00"
"288","Nathan MacKinnon","COL","C","22","100.06666666667","4","9","4","5","13","54.17","43","9.30","4.78","67","58","34","7","1","4","4","2","2","0","0","0","0","1","2","3","0","22","33","40.00"
"390","Mathew Barzal","NYI","C","25","94.766666666667","2","11","5","6","13","86.67","19","10.53","2.12","35","26","23","1","0","6","2","1","1","0","0","0","12","1","1","0","0","3","3","50.00"
"415","Artemi Panarin","NYR","L","26","115.66666666667","1","12","7","5","13","76.47","18","5.56","2.5","50","32","23","3","0","7","4","2","2","0","0","1","5","0","2","1","0","0","0","-"
"599","Rasmus Dahlin","BUF","D","23","100.8","4","9","5","4","13","65.00","22","18.18","1.85","34","25","11","1","0","1","2","1","1","0","0","0","1","0","1","1","1","0","0","-"
"10","Alex Ovechkin","WSH","L","26","146.08333333333","6","6","3","3","12","66.67","43","13.95","4.66","99","65","33","4","0","4","2","1","1","0","0","0","3","5","3","4","0","0","0","-"
"26","Brad Marchand","BOS","L","15","62.216666666667","4","8","6","2","12","75.00","13","30.77","1.62","21","16","13","3","0","2","4","2","2","0","0","1","5","1","0","3","0","4","1","80.00"
"52","Patrick Kane","CHI","R","23","87.183333333333","1","11","3","8","12","80.00","25","4.00","1.63","36","27","12","2","0","1","0","0","0","0","0","0","4","2","0","0","0","0","0","-"
"283","Artturi Lehkonen","COL","L","22","94.516666666667","4","8","0","8","12","52.17","15","26.67","2.39","24","20","19","13","0","4","2","1","1","0","0","2","1","0","4","3","0","0","0","-"
"476","Mikhail Sergachev","T.B","D","24","72.983333333333","2","10","4","6","12","92.31","3","66.67","0.29","11","5","5","1","0","1","2","1","1","0","0","0","3","4","0","0","3","0","0","-"
"479","Tage Thompson","BUF","C, R","24","87.366666666667","6","6","3","3","12","66.67","37","16.22","3.24","52","43","28","6","2","1","0","0","0","0","0","0","4","0","1","4","0","8","11","42.11"
"583","Quinn Hughes","VAN","D","21","90.55","0","12","6","6","12","75.00","14","0.00","0.76","31","17","6","1","0","1","2","1","1","0","0","0","3","2","0","2","2","0","0","-"
"40","Jamie Benn","DAL","L","24","55.466666666667","4","7","5","2","11","64.71","17","23.53","2.72","21","18","18","12","0","2","2","1","1","0","0","0","4","0","1","3","0","29","26","52.73"
"122","Mats Zuccarello","MIN","R","23","87.45","4","7","3","4","11","57.89","21","19.05","1.62","36","28","13","2","0","4","0","0","0","0","0","1","2","1","1","2","1","0","0","-"
"256","Dominik Kubalik","DET","L","23","91.466666666667","4","7","6","1","11","78.57","24","16.67","3.2","50","36","25","3","0","1","0","0","0","0","0","0","1","1","1","2","1","4","5","44.44"
"296","Bo Horvat","VAN","C","25","100.83333333333","8","3","2","1","11","57.89","32","25.00","4.53","45","40","42","16","0","2","0","0","0","0","0","0","0","0","1","1","0","79","40","66.39"
"405","Mitchell Marner","TOR","R","26","93.85","1","10","2","8","11","57.89","13","7.69","1.67","29","19","15","3","0","4","0","0","0","0","0","0","8","2","0","6","1","0","0","-"
"436","Matthew Tkachuk","FLA","L","23","101.23333333333","2","9","4","5","11","78.57","29","6.90","5.45","48","39","33","23","2","10","0","0","0","0","0","0","7","1","0","5","0","1","3","25.00"
"438","Auston Matthews","TOR","C","26","97.966666666667","6","5","3","2","11","57.89","36","16.67","5.11","59","48","39","14","0","5","2","1","1","0","0","0","5","2","4","4","0","4","4","50.00"
"446","Alex DeBrincat","OTT","R","24","103.8","3","8","5","3","11","64.71","23","13.04","3.41","47","32","32","5","1","4","0","0","0","0","0","0","1","3","0","2","1","0","0","-"
