"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"44","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.21","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"22","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.94","2.92","9","8","1","0.889","1.00","0.59","9","9","0","1.000","0.00","0.96","11","11","0","1.000","0.00","0.44","0","5","37.65","8.00"
"32","Linus Ullmark","BOS","28","1627.1","814","762","52","0.936","1.92","25.25","71.89","214","185","29","0.864","1.07","8.79","205","195","10","0.951","0.37","11.93","335","322","13","0.961","0.48","0.28","74","138","37.71","22.06"
"64","Filip Gustavsson","MIN","18","1055.1","515","477","38","0.926","2.16","10.88","47.14","127","107","20","0.843","1.14","2.43","149","137","12","0.919","0.68","3.94","211","205","6","0.972","0.34","2.37","44","77","35.77","21.03"
"67","Jake Oettinger","DAL","33","1903.0166666667","944","874","70","0.926","2.21","19.59","91.6","274","234","40","0.854","1.26","8.38","227","205","22","0.903","0.69","2.28","398","390","8","0.980","0.25","7.78","67","136","34.41","18.79"
"46","Ilya Sorokin","NYI","34","1933.4833333333","992","918","74","0.925","2.30","20.15","101.12","305","258","47","0.846","1.46","6.86","249","232","17","0.932","0.53","9.64","389","379","10","0.974","0.31","5.43","65","197","34.36","20.46"
"31","Connor Hellebuyck","WPG","34","2037.3666666667","1076","994","82","0.924","2.41","20.12","103.34","287","242","45","0.843","1.33","5.68","301","280","21","0.930","0.62","11.20","424","408","16","0.962","0.47","0.81","62","155","36.24","20.96"
"77","Kevin Lankinen","NSH","11","635.65","369","341","28","0.924","2.64","7.02","34.62","97","86","11","0.887","1.04","6.13","101","89","12","0.881","1.13","-1.20","146","141","5","0.966","0.47","0.79","25","64","35.58","23.07"
"62","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.71","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.20","1","0","28.00","28.00"
"36","Juuse Saros","NSH","33","1950.2666666667","1104","1017","87","0.921","2.68","17.78","107.73","306","263","43","0.859","1.32","11.03","361","324","37","0.898","1.14","1.62","378","371","7","0.981","0.22","7.99","71","153","33.65","20.78"
"78","Akira Schmid","N.J","9","456.16666666667","209","192","17","0.919","2.24","2.84","20.8","45","38","7","0.844","0.92","0.95","66","59","7","0.894","0.92","0.06","84","81","3","0.964","0.39","0.33","7","31","38.47","19.41"
"7","Alex Stalock","CHI","14","732.68333333333","403","370","33","0.918","2.70","5.25","36.34","98","79","19","0.806","1.56","-1.70","119","108","11","0.908","0.90","1.73","164","161","3","0.982","0.25","3.50","29","53","36.18","20.39"
"27","Andrei Vasilevskiy","T.B","31","1858.2833333333","930","854","76","0.918","2.45","12.26","87.62","254","219","35","0.862","1.13","9.85","270","238","32","0.881","1.03","-3.12","366","357","9","0.975","0.29","5.51","55","131","34.28","22.29"
"37","Tristan Jarry","PIT","25","1461.9","816","749","67","0.918","2.75","10.44","68.15","219","178","41","0.813","1.68","-2.33","212","197","15","0.929","0.62","7.68","338","327","11","0.967","0.45","2.40","41","100","37.08","20.21"
"49","Igor Shesterkin","NYR","33","1998.7333333333","984","903","81","0.918","2.43","12.39","92.59","282","241","41","0.855","1.23","8.80","288","263","25","0.913","0.75","5.81","363","348","15","0.959","0.45","-0.61","106","130","34.01","21.67"
"79","Samuel Ersson","PHI","7","379.85","184","169","15","0.918","2.37","2.46","19.56","53","48","5","0.906","0.79","4.36","50","43","7","0.860","1.11","-1.65","69","66","3","0.957","0.47","-0.26","18","28","35.06","23.67"
"1","Craig Anderson","BUF","16","927.68333333333","521","478","43","0.917","2.78","6.45","47.25","149","126","23","0.846","1.49","3.31","144","131","13","0.910","0.84","2.40","205","198","7","0.966","0.45","1.13","32","63","36.16","21.33"
"14","Darcy Kuemper","WSH","29","1673.2333333333","856","785","71","0.917","2.55","10.24","80.93","227","185","42","0.815","1.51","-1.92","218","203","15","0.931","0.54","8.32","366","352","14","0.962","0.50","0.51","64","118","36.16","21.39"
"76","Pavel Francouz","COL","12","713.21666666667","374","343","31","0.917","2.61","4.50","31.87","98","77","21","0.786","1.77","-3.70","99","93","6","0.939","0.50","4.59","160","156","4","0.975","0.34","2.34","20","44","35.49","19.19"
"54","Ilya Samsonov","TOR","18","1042.8","464","425","39","0.916","2.24","5.04","43.95","132","117","15","0.886","0.86","8.31","128","111","17","0.867","0.98","-3.31","176","169","7","0.960","0.40","-0.02","31","72","35.58","22.77"
"12","Dustin Tokarski","PIT","2","112.18333333333","59","54","5","0.915","2.67","0.60","5.34","18","15","3","0.833","1.60","0.18","13","11","2","0.846","1.07","-0.61","26","26","0","1.000","0.00","1.03","4","10","33.39","13.20"
"43","Vitek Vanecek","N.J","29","1569.7","720","658","62","0.914","2.37","6.33","72.16","187","151","36","0.807","1.38","-2.98","189","172","17","0.910","0.65","3.22","295","286","9","0.969","0.34","2.70","39","113","36.30","19.31"
"66","Stuart Skinner","EDM","26","1481.9","851","778","73","0.914","2.96","7.77","83.39","234","197","37","0.842","1.50","4.32","257","228","29","0.887","1.17","-1.51","308","301","7","0.977","0.28","5.21","52","113","34.27","22.04"
"73","Alexandar Georgiev","COL","30","1790.7833333333","953","871","82","0.914","2.75","8.45","85.21","268","225","43","0.840","1.44","4.32","208","185","23","0.889","0.77","-0.75","419","403","16","0.962","0.54","0.62","53","144","36.21","20.46"
"9","Semyon Varlamov","NYI","13","762.38333333333","402","367","35","0.913","2.75","3.15","39.09","117","101","16","0.863","1.26","4.66","106","94","12","0.887","0.94","-0.66","153","146","7","0.954","0.55","-0.93","32","62","35.96","21.46"
"72","Logan Thompson","VGK","31","1831.9","951","868","83","0.913","2.72","7.26","81.78","234","198","36","0.846","1.18","5.32","250","223","27","0.892","0.88","-0.26","415","396","19","0.954","0.62","-2.54","69","127","36.19","22.29"
"81","Pyotr Kochetkov","CAR","19","1106.4833333333","497","454","43","0.913","2.33","4.17","49.2","170","148","22","0.871","1.19","8.02","123","108","15","0.878","0.81","-1.84","167","161","6","0.964","0.33","0.62","43","69","34.63","20.91"
"5","Thomas Greiss","STL","13","727.53333333333","445","406","39","0.912","3.22","3.23","39.48","119","96","23","0.807","1.90","-1.99","131","121","10","0.924","0.82","4.01","164","158","6","0.963","0.49","0.50","28","60","36.64","18.54"
"53","Sam Montembeault","MTL","18","1080.9833333333","624","569","55","0.912","3.05","4.22","64.66","182","152","30","0.835","1.67","2.14","188","173","15","0.920","0.83","5.11","238","228","10","0.958","0.56","-0.56","24","112","31.61","20.20"
