"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"108","Mats Zuccarello","MIN","R","5","25.45","3","4","2","2","7","87.50","9","33.33","0.59","15","11","4","1","0","2","0","0","0","0","0","1","2","0","0","0","0","0","0","-"
"55","Steven Stamkos","T.B","C","6","30.416666666667","5","1","1","0","6","100.00","11","45.45","1.37","22","15","12","3","4","0","0","0","0","0","0","0","1","0","0","3","0","6","5","54.55"
"321","Mikko Rantanen","COL","R","6","18.666666666667","0","6","5","1","6","75.00","1","0.00","0.41","4","4","2","0","1","1","0","0","0","0","0","0","1","0","0","4","0","3","7","30.00"
"349","Artemi Panarin","NYR","L","6","28.45","1","5","2","3","6","100.00","4","25.00","0.62","9","7","3","0","0","1","2","1","1","0","0","0","2","0","1","0","0","0","0","-"
"79","John Tavares","TOR","C","6","29.5","3","2","1","1","5","100.00","12","25.00","2.56","15","13","15","12","0","4","0","0","0","0","0","0","2","0","0","2","0","16","13","55.17"
"159","Nikita Kucherov","T.B","R","6","30.8","0","5","3","2","5","83.33","8","0.00","0.65","12","9","6","1","0","1","0","0","0","0","0","1","3","1","0","1","1","0","0","-"
"164","Mika Zibanejad","NYR","C","6","28.516666666667","3","2","2","0","5","83.33","14","21.43","2.1","22","19","13","3","0","1","0","0","0","0","0","1","1","0","0","0","0","1","3","25.00"
"241","Artturi Lehkonen","COL","L","6","18.15","2","3","0","3","5","62.50","3","66.67","0.42","4","3","4","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"253","Valeri Nichushkin","COL","R","6","18.716666666667","4","1","0","1","5","62.50","4","100.00","0.66","6","5","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"315","Connor McDavid","EDM","C","5","19.333333333333","3","2","2","0","5","83.33","7","42.86","1.37","8","7","5","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0.00"
"356","Kirill Kaprizov","MIN","L","5","27.983333333333","2","3","3","0","5","62.50","12","16.67","1.63","20","15","11","3","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"439","Cale Makar","COL","D","6","17.266666666667","0","5","3","2","5","71.43","1","0.00","0.21","5","3","2","0","0","0","0","0","0","0","0","0","1","0","2","1","2","0","0","-"
"85","Nazem Kadri","CGY","C","5","20.35","2","2","1","1","4","66.67","7","28.57","1.6","13","10","11","7","0","4","0","0","0","0","0","0","1","0","0","1","0","11","8","57.89"
"200","Shayne Gostisbehere","ARI","D","5","22.916666666667","1","3","3","0","4","100.00","6","16.67","0.73","13","10","4","2","0","2","2","1","1","0","0","0","1","0","0","1","0","0","0","-"
"219","Dominik Kubalik","DET","L","5","18","1","3","2","1","4","80.00","7","14.29","0.72","11","8","8","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0.00"
"234","Andre Burakovsky","SEA","L","7","20.616666666667","2","2","1","1","4","66.67","5","40.00","0.39","8","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"268","Leon Draisaitl","EDM","C","5","19.266666666667","2","2","1","1","4","66.67","4","50.00","0.74","6","6","6","1","0","0","0","0","0","0","0","0","2","2","0","1","0","9","8","52.94"
"273","Nick Ritchie","ARI","L","5","23.05","3","1","0","1","4","100.00","5","60.00","0.75","6","5","5","3","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","0.00"
"323","Sebastian Aho","CAR","C","5","16.216666666667","1","3","3","0","4","100.00","3","33.33","0.8","8","8","8","4","0","0","0","0","0","0","0","0","0","1","0","1","0","13","7","65.00"
"486","Calen Addison","MIN","D","5","26.583333333333","0","4","3","1","4","57.14","1","0.00","0.1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"13","David Krejci","BOS","C","6","25.083333333333","1","2","1","1","3","100.00","4","25.00","0.61","6","5","3","2","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2","33.33"
"16","Sidney Crosby","PIT","C","5","18.733333333333","0","3","2","1","3","100.00","7","0.00","0.79","10","8","6","1","0","3","0","0","0","0","0","0","1","2","0","3","0","0","0","-"
"39","James van Riemsdyk","PHI","L","6","18.883333333333","2","1","1","0","3","75.00","4","50.00","1.31","9","8","8","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"45","Patrick Kane","CHI","R","5","15.183333333333","0","3","0","3","3","100.00","2","0.00","0.15","3","2","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"61","Jordan Eberle","SEA","R","7","18.75","0","3","3","0","3","60.00","2","0.00","0.19","5","2","2","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"75","Marcus Johansson","WSH","L","6","15.95","0","3","2","1","3","75.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"80","Victor Hedman","T.B","D","6","26.633333333333","0","3","1","2","3","75.00","6","0.00","0.5","8","7","3","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","-"
"112","Tyler Toffoli","CGY","R","5","19.75","2","1","1","0","3","50.00","6","33.33","1.18","9","7","6","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"119","Kevin Hayes","PHI","C","6","20.55","0","3","2","1","3","75.00","1","0.00","0.2","3","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","9","9","50.00"
"123","Jaden Schwartz","SEA","C","7","18.4","3","0","0","0","3","60.00","4","75.00","0.69","7","5","7","4","0","0","0","0","0","0","0","0","1","0","0","0","0","6","2","75.00"
"128","Tyler Seguin","DAL","C","5","9.8666666666667","1","2","1","1","3","100.00","7","14.29","1.01","8","7","8","4","0","1","0","0","0","0","0","0","0","0","0","0","0","6","5","54.55"
