"","Player","Team","GP","TOI","Shots Against","Saves","Goals Against","SV%","GAA","GSAA","xG Against","HD Shots Against","HD Saves","HD Goals Against","HDSV%","HDGAA","HDGSAA","MD Shots Against","MD Saves","MD Goals Against","MDSV%","MDGAA","MDGSAA","LD Shots Against","LD Saves","LD Goals Against","LDSV%","LDGAA","LDGSAA","Rush Attempts Against","Rebound Attempts Against","Avg. Shot Distance","Avg. Goal Distance"
"43","Jonas Johansson","COL","1","23.25","7","7","0","1.000","0.00","0.66","0.67","2","2","0","1.000","0.00","0.35","2","2","0","1.000","0.00","0.22","3","3","0","1.000","0.00","0.12","0","2","38.57","-"
"21","Keith Kinkaid","BOS","1","59.9","31","30","1","0.968","1.00","1.93","2.92","9","8","1","0.889","1.00","0.58","9","9","0","1.000","0.00","0.97","11","11","0","1.000","0.00","0.43","0","5","37.65","8.00"
"31","Linus Ullmark","BOS","24","1390.85","706","662","44","0.938","1.90","22.81","61.67","182","157","25","0.863","1.08","7.03","177","169","8","0.955","0.35","11.09","294","283","11","0.963","0.47","0.42","65","113","38.22","21.57"
"77","Akira Schmid","N.J","8","398.18333333333","191","178","13","0.932","1.96","5.07","18.97","42","36","6","0.857","0.90","1.39","58","53","5","0.914","0.75","1.26","80","78","2","0.975","0.30","1.11","6","30","37.40","19.31"
"30","Connor Hellebuyck","WPG","28","1680.6666666667","901","836","65","0.928","2.32","20.26","85.63","248","210","38","0.847","1.36","5.65","244","230","14","0.943","0.50","12.32","358","345","13","0.964","0.46","0.91","47","126","36.03","20.98"
"80","Pyotr Kochetkov","CAR","15","864.55","389","361","28","0.928","1.94","8.81","37.84","134","119","15","0.888","1.04","8.58","93","83","10","0.892","0.69","0.03","138","135","3","0.978","0.21","2.36","34","54","34.13","20.36"
"45","Ilya Sorokin","NYI","28","1567.5833333333","809","749","60","0.926","2.30","16.56","81.91","241","202","39","0.838","1.49","3.42","198","186","12","0.939","0.46","9.36","334","325","9","0.973","0.34","3.98","44","164","34.64","21.07"
"1","Craig Anderson","BUF","14","805.28333333333","457","422","35","0.923","2.61","8.25","41.14","128","110","18","0.859","1.34","4.53","134","122","12","0.910","0.89","2.45","177","172","5","0.972","0.37","1.88","30","54","36.25","21.46"
"61","Dylan Wells","CHI","1","20","13","12","1","0.923","3.00","0.23","1.62","4","4","0","1.000","0.00","0.70","3","2","1","0.667","3.00","-0.68","5","5","0","1.000","0.00","0.19","1","0","28.00","28.00"
"26","Andrei Vasilevskiy","T.B","26","1559.95","799","736","63","0.921","2.42","12.61","73.97","218","188","30","0.862","1.15","8.37","232","206","26","0.888","1.00","-0.97","314","307","7","0.978","0.27","5.20","40","110","34.16","21.32"
"66","Jake Oettinger","DAL","28","1599.3","795","732","63","0.921","2.36","12.23","76.64","228","193","35","0.846","1.31","5.13","189","169","20","0.894","0.75","0.39","339","331","8","0.976","0.30","5.17","54","111","34.58","19.16"
"13","Darcy Kuemper","WSH","23","1309.1666666667","672","618","54","0.920","2.47","9.59","64.24","170","137","33","0.806","1.51","-3.08","169","156","13","0.923","0.60","5.23","295","287","8","0.973","0.37","3.46","59","93","36.79","20.33"
"27","Matt Murray","TOR","14","837.53333333333","424","390","34","0.920","2.44","6.12","40.54","118","100","18","0.847","1.29","2.77","118","108","10","0.915","0.72","2.73","173","167","6","0.965","0.43","0.72","44","74","33.54","20.03"
"53","Ilya Samsonov","TOR","14","819.06666666667","376","346","30","0.920","2.20","5.58","34.66","103","92","11","0.893","0.81","7.13","103","90","13","0.874","0.95","-1.89","146","140","6","0.959","0.44","-0.33","29","57","36.12","22.90"
"63","Filip Gustavsson","MIN","14","821","401","369","32","0.920","2.34","5.95","35.49","100","84","16","0.840","1.17","1.60","116","105","11","0.905","0.80","1.51","161","156","5","0.969","0.37","1.26","34","58","35.60","20.81"
"73","Collin Delia","VAN","3","162.8","88","81","7","0.920","2.58","1.33","10.83","37","30","7","0.811","2.58","-0.49","16","16","0","1.000","0.00","1.73","32","32","0","1.000","0.00","1.24","4","19","31.88","15.43"
"9","Semyon Varlamov","NYI","12","702.38333333333","381","350","31","0.919","2.65","5.06","36.79","111","95","16","0.856","1.37","3.54","99","89","10","0.899","0.85","0.68","145","140","5","0.966","0.43","0.63","31","56","36.17","20.00"
"7","Alex Stalock","CHI","10","505.03333333333","281","258","23","0.918","2.73","3.59","25.33","64","52","12","0.813","1.43","-0.74","90","80","10","0.889","1.19","-0.29","110","109","1","0.991","0.12","3.27","21","38","36.82","21.39"
"48","Igor Shesterkin","NYR","28","1695.1666666667","830","762","68","0.918","2.41","10.55","78.05","236","199","37","0.843","1.31","4.54","240","220","20","0.917","0.71","5.89","309","298","11","0.964","0.39","1.01","83","105","34.27","20.90"
"36","Tristan Jarry","PIT","24","1446.4","808","741","67","0.917","2.78","9.46","67.67","217","176","41","0.811","1.70","-2.81","211","196","15","0.929","0.62","7.76","333","322","11","0.967","0.46","1.94","41","99","37.04","20.21"
"65","Stuart Skinner","EDM","23","1360.4","761","698","63","0.917","2.78","9.02","75.03","208","178","30","0.856","1.32","6.61","226","200","26","0.885","1.15","-1.62","278","271","7","0.975","0.31","3.80","47","98","34.41","22.73"
"35","Juuse Saros","NSH","27","1594","865","792","73","0.916","2.75","8.86","86.99","244","208","36","0.852","1.36","6.94","283","253","30","0.894","1.13","0.53","292","285","7","0.976","0.26","4.35","56","125","33.42","21.12"
"76","Kevin Lankinen","NSH","9","515.65","297","272","25","0.916","2.91","3.11","27.73","82","73","9","0.890","1.05","5.43","73","62","11","0.849","1.28","-3.13","122","117","5","0.959","0.58","-0.26","21","50","35.69","24.28"
"71","Logan Thompson","VGK","27","1618.0833333333","831","760","71","0.915","2.63","7.64","71.62","207","175","32","0.845","1.19","4.43","212","189","23","0.892","0.85","-0.13","363","348","15","0.959","0.56","-0.89","64","113","36.44","21.23"
"72","Alexandar Georgiev","COL","26","1554.1166666667","815","746","69","0.915","2.66","8.13","70.19","217","185","32","0.853","1.24","6.19","181","160","21","0.884","0.81","-1.48","368","352","16","0.957","0.62","-1.70","46","120","36.55","21.97"
"60","Charlie Lindgren","WSH","18","1028.2166666667","513","469","44","0.914","2.57","4.55","47.57","134","107","27","0.799","1.58","-3.42","145","134","11","0.924","0.64","4.64","208","202","6","0.971","0.35","2.08","42","48","35.13","19.36"
"75","Pavel Francouz","COL","9","535.43333333333","286","261","25","0.913","2.80","2.06","24.23","75","57","18","0.760","2.02","-4.80","75","71","4","0.947","0.45","4.09","123","120","3","0.976","0.34","1.78","16","35","35.30","18.68"
"28","Joonas Korpisalo","CBJ","15","786.45","452","412","40","0.912","3.05","2.77","41.92","119","100","19","0.840","1.45","1.94","121","107","14","0.884","1.07","-0.95","187","180","7","0.963","0.53","0.27","24","72","35.27","19.30"
"59","Casey DeSmith","PIT","12","719.06666666667","408","372","36","0.912","3.00","2.61","38.26","107","86","21","0.804","1.75","-2.17","122","116","6","0.951","0.50","7.16","153","144","9","0.941","0.75","-3.05","22","51","36.04","20.00"
"14","Cam Talbot","OTT","22","1203.0333333333","616","561","55","0.911","2.74","3.29","57.86","151","123","28","0.815","1.40","-1.42","184","164","20","0.891","1.00","-0.15","237","230","7","0.970","0.35","2.21","48","100","36.89","21.96"
"42","Vitek Vanecek","N.J","24","1262.8333333333","560","510","50","0.911","2.38","2.99","54.09","145","118","27","0.814","1.28","-1.48","138","123","15","0.891","0.71","-0.11","233","225","8","0.966","0.38","1.05","29","85","37.24","20.20"
"62","Carter Hart","PHI","27","1555.2666666667","840","765","75","0.911","2.89","4.49","84.11","260","221","39","0.850","1.50","6.76","211","187","24","0.886","0.93","-1.24","318","307","11","0.965","0.42","1.36","73","154","35.20","21.23"
"17","Scott Wedgewood","DAL","13","693.6","388","353","35","0.910","3.03","1.72","37.32","120","101","19","0.842","1.64","2.12","100","89","11","0.890","0.95","-0.21","147","142","5","0.966","0.43","0.71","26","57","35.53","18.34"
"22","Anton Forsberg","OTT","18","950.45","546","497","49","0.910","3.09","2.67","54.42","149","121","28","0.812","1.77","-1.78","155","145","10","0.935","0.63","6.72","205","194","11","0.946","0.69","-3.03","44","92","34.89","20.76"
"74","Lukas Dostal","ANA","7","390.6","254","231","23","0.909","3.53","1.04","25.09","71","56","15","0.789","2.30","-2.50","63","62","1","0.984","0.15","5.80","107","100","7","0.935","1.08","-2.84","13","31","35.04","21.70"
"46","Ville Husso","DET","24","1387","715","649","66","0.908","2.86","1.66","69.09","186","161","25","0.866","1.08","7.74","209","180","29","0.861","1.25","-6.45","275","263","12","0.956","0.52","-1.31","43","116","35.21","22.71"
"55","Karel Vejmelka","ARI","26","1556.5","886","804","82","0.907","3.16","1.84","90.94","281","231","50","0.822","1.93","-0.54","238","219","19","0.920","0.73","6.67","336","323","13","0.961","0.50","0.06","49","137","33.06","21.46"
"68","Daniil Tarasov","CBJ","12","617.83333333333","375","340","35","0.907","3.40","0.49","33.55","92","73","19","0.793","1.85","-2.81","110","99","11","0.900","1.07","0.87","160","155","5","0.969","0.49","1.22","25","72","36.90","21.43"
"79","Spencer Knight","FLA","17","961.35","517","469","48","0.907","3.00","0.93","45.01","138","119","19","0.862","1.19","5.29","138","117","21","0.848","1.31","-6.11","214","206","8","0.963","0.50","0.32","22","61","35.52","23.71"
"24","Magnus Hellberg","DET, OTT","5","278.85","128","116","12","0.906","2.58","0.11","12.43","42","35","7","0.833","1.51","0.39","33","28","5","0.848","1.08","-1.44","49","49","0","1.000","0.00","1.90","10","17","32.38","19.67"
"64","David Rittich","WPG","9","529.3","245","222","23","0.906","2.61","0.19","22.02","54","46","8","0.852","0.91","1.50","65","57","8","0.877","0.91","-0.99","114","107","7","0.939","0.79","-2.57","13","33","37.00","23.91"
"69","Eetu Makiniemi","S.J","2","84.333333333333","32","29","3","0.906","2.13","0.03","2.64","9","8","1","0.889","0.71","0.58","9","7","2","0.778","1.42","-1.03","12","12","0","1.000","0.00","0.47","4","3","32.72","26.00"
"39","Pheonix Copley","L.A","9","558.13333333333","253","229","24","0.905","2.58","-0.06","24.39","62","49","13","0.790","1.40","-2.09","75","70","5","0.933","0.54","3.09","100","94","6","0.940","0.65","-2.11","21","47","36.58","23.29"
"51","Dan Vladar","CGY","13","764.63333333333","380","344","36","0.905","2.82","-0.04","35.89","105","89","16","0.848","1.26","2.48","126","113","13","0.897","1.02","0.59","128","121","7","0.945","0.55","-2.03","21","47","34.81","25.25"
