"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"391","Connor McDavid","EDM","C","40","171.28333333333","14","24","15","9","38","84.44","52","26.92","7.89","79","65","59","18","1","6","2","1","1","0","0","1","18","3","4","10","1","6","6","50.00"
"332","Leon Draisaitl","EDM","C","38","164.33333333333","14","15","12","3","29","65.91","56","25.00","8.33","89","74","56","19","0","10","4","2","2","0","0","1","7","2","1","9","1","96","79","54.86"
"188","Ryan Nugent-Hopkins","EDM","C","40","170.66666666667","7","19","7","12","26","57.78","30","23.33","4.74","51","40","39","14","0","3","2","1","1","0","0","1","2","0","3","2","2","5","9","35.71"
"187","Nikita Kucherov","T.B","R","37","158.88333333333","5","18","10","8","23","82.14","37","13.51","4.06","74","55","38","5","4","3","2","1","1","0","0","1","15","2","4","6","1","0","0","-"
"508","Tage Thompson","BUF","C, R","36","133.03333333333","13","10","5","5","23","76.67","51","25.49","4.54","75","61","40","7","2","3","0","0","0","0","0","1","5","1","1","6","0","10","13","43.48"
"563","Jason Robertson","DAL","L","40","127.61666666667","7","16","10","6","23","82.14","53","13.21","6.3","99","70","47","12","1","11","4","2","2","0","0","0","2","0","0","3","1","0","0","-"
"349","David Pastrnak","BOS","R","38","153.78333333333","10","12","8","4","22","73.33","65","15.38","6.42","113","88","41","11","0","8","4","2","2","0","0","1","14","2","1","7","2","1","0","100.00"
"635","Rasmus Dahlin","BUF","D","35","151.46666666667","4","17","10","7","21","67.74","26","15.38","2.22","47","32","13","2","0","2","4","2","2","0","0","1","5","0","3","4","1","0","0","-"
"192","Mika Zibanejad","NYR","C","40","162.53333333333","12","8","5","3","20","74.07","61","19.67","7.36","105","82","46","11","0","5","2","1","1","0","0","1","7","1","0","2","0","7","8","46.67"
"27","Brad Marchand","BOS","L","30","109.75","6","13","8","5","19","73.08","24","25.00","2.82","42","33","23","4","0","3","4","2","2","0","0","1","11","1","2","4","0","6","2","75.00"
"107","Tyson Barrie","EDM","D","40","134.2","2","17","6","11","19","55.88","19","10.53","1.74","43","27","10","1","0","5","4","2","2","0","0","1","2","6","1","1","2","0","0","-"
"400","Mikko Rantanen","COL","R","37","161.96666666667","5","14","12","2","19","65.52","30","16.67","4.15","57","46","28","6","2","5","2","1","1","0","0","1","4","1","2","9","0","14","30","31.82"
"448","Kirill Kaprizov","MIN","L","37","145.8","10","9","8","1","19","73.08","51","19.61","7.98","86","66","60","25","1","9","0","0","0","0","0","4","3","0","1","5","1","0","0","-"
"473","Alex DeBrincat","OTT","R","38","164.56666666667","5","14","9","5","19","61.29","40","12.50","5.41","78","52","53","7","1","9","0","0","0","0","0","1","1","4","0","2","1","0","0","-"
"576","Cale Makar","COL","D","37","154.33333333333","4","15","10","5","19","70.37","27","14.81","2.68","66","43","23","0","0","5","4","2","2","0","0","0","5","1","2","3","2","0","0","-"
"594","Drake Batherson","OTT","R","38","144.71666666667","10","9","5","4","19","65.52","32","31.25","7.18","58","48","51","28","0","6","2","1","1","0","0","0","6","2","2","10","1","0","1","0.00"
"65","Steven Stamkos","T.B","C","37","156.48333333333","8","10","7","3","18","62.07","51","15.69","6.29","90","70","55","11","9","7","4","2","2","0","0","0","6","1","2","6","0","46","40","53.49"
"92","John Tavares","TOR","C","39","142.71666666667","8","10","6","4","18","69.23","50","16.00","9.61","73","67","65","44","0","13","0","0","0","0","0","0","6","0","1","7","0","90","59","60.40"
"438","Artemi Panarin","NYR","L","40","163.2","2","16","11","5","18","66.67","34","5.88","3.86","80","56","38","4","0","8","6","3","3","0","0","1","5","0","2","1","0","0","0","-"
"10","Alex Ovechkin","WSH","L","41","212.8","9","8","4","4","17","58.62","60","15.00","6.43","134","89","44","6","0","7","4","2","2","0","0","1","3","7","3","5","0","0","0","-"
"194","Dougie Hamilton","N.J","D","39","138.05","3","14","8","6","17","80.95","29","10.34","2.24","64","38","26","2","3","8","2","1","1","0","0","0","4","0","1","1","3","0","0","-"
"387","Kyle Connor","WPG","L","38","127.55","3","14","9","5","17","70.83","38","7.89","4.42","74","53","43","9","1","8","0","0","0","0","0","1","4","1","0","2","0","0","0","-"
"427","Mitchell Marner","TOR","R","39","148.43333333333","3","14","3","11","17","62.96","25","12.00","2.79","49","33","22","4","0","5","0","0","0","0","0","0","10","3","0","9","1","0","0","-"
"620","Brady Tkachuk","OTT","L","38","160.11666666667","5","12","7","5","17","54.84","47","10.64","10.36","70","65","61","48","0","10","11","4","3","1","0","4","7","0","3","2","2","70","80","46.67"
"11","Evgeni Malkin","PIT","C","38","149.26666666667","4","12","6","6","16","84.21","29","13.79","3.95","64","43","36","7","2","2","0","0","0","0","0","0","11","3","1","7","0","23","15","60.53"
"41","Jamie Benn","DAL","L","40","113.25","8","8","5","3","16","59.26","34","23.53","6.92","47","42","41","25","0","2","2","1","1","0","0","0","6","1","4","6","0","53","46","53.54"
"73","Roman Josi","NSH","D","37","134.8","5","11","4","7","16","84.21","43","11.63","3.59","71","54","18","4","0","8","2","1","1","0","0","1","2","1","3","2","5","0","0","-"
"126","Mats Zuccarello","MIN","R","37","144.78333333333","6","10","5","5","16","61.54","34","17.65","2.61","58","46","18","3","0","7","0","0","0","0","0","1","4","1","2","2","1","0","0","-"
"197","J.T. Miller","VAN","C","38","148.7","7","9","8","1","16","61.54","37","18.92","3.71","74","55","36","9","1","7","4","2","2","0","0","0","8","1","3","5","0","1","3","25.00"
"312","Josh Morrissey","WPG","D","38","126.35","1","15","7","8","16","66.67","10","10.00","1.27","33","19","7","0","0","1","2","1","1","0","0","0","4","1","1","1","3","0","0","-"
"412","Mathew Barzal","NYI","C","40","144.93333333333","3","13","5","8","16","88.89","27","11.11","2.88","44","35","28","3","0","6","4","2","2","0","0","0","16","3","1","1","0","3","3","50.00"
"461","Matthew Tkachuk","FLA","L","36","153.7","5","11","5","6","16","80.00","41","12.20","8.2","68","56","51","37","3","13","0","0","0","0","0","0","7","1","0","9","0","1","5","16.67"
"504","Jesper Bratt","N.J","L","39","125.11666666667","5","11","5","6","16","84.21","23","21.74","2.82","41","33","26","5","2","1","2","1","1","0","0","0","4","0","0","5","0","0","0","-"
"567","Miro Heiskanen","DAL","D","37","114.8","1","15","9","6","16","59.26","20","5.00","1.47","49","24","16","1","0","10","0","0","0","0","0","0","2","1","0","1","2","0","0","-"
"619","Quinn Hughes","VAN","D","34","134.48333333333","0","16","7","9","16","76.19","23","0.00","1.5","50","30","13","2","0","2","4","2","2","0","0","0","3","2","0","4","2","0","0","-"
"728","Tim Stützle","OTT","L","34","125.93333333333","5","11","3","8","16","80.00","24","20.83","3.79","50","39","26","7","0","6","0","0","0","0","0","0","8","1","1","8","1","1","2","33.33"
"53","Patrick Kane","CHI","R","37","143.95","2","13","5","8","15","75.00","48","4.17","3.9","71","57","24","5","0","2","4","2","2","0","0","0","4","3","0","1","1","0","0","-"
"146","Zach Hyman","EDM","L","39","137.48333333333","9","6","1","5","15","44.12","35","25.71","7.36","46","44","46","37","0","5","4","2","2","0","0","1","3","0","0","5","0","0","0","-"
"309","Bo Horvat","VAN","C","38","145.16666666667","10","5","2","3","15","60.00","43","23.26","6.67","63","55","59","24","0","6","0","0","0","0","0","0","0","0","1","2","0","105","56","65.22"
"335","William Nylander","TOR","R","39","149.41666666667","6","9","8","1","15","53.57","34","17.65","5.91","59","50","43","18","0","6","0","0","0","0","0","0","3","0","0","9","1","1","2","33.33"
"464","Auston Matthews","TOR","C","39","151.16666666667","8","7","3","4","15","55.56","49","16.33","6.22","82","64","52","17","0","5","2","1","1","0","0","0","6","2","6","6","0","4","5","44.44"
"467","Adam Fox","NYR","D","40","160.15","1","14","4","10","15","55.56","23","4.35","2","54","33","22","3","1","4","2","1","1","0","0","1","3","5","0","3","2","0","0","-"
"502","Pierre-Luc Dubois","WPG","L","38","128.01666666667","6","9","4","5","15","68.18","38","15.79","6.54","54","45","43","24","0","6","6","3","3","0","0","2","2","1","0","7","1","27","22","55.10"
"691","Matt Boldy","MIN","L","37","141.45","5","10","6","4","15","57.69","38","13.16","5.33","69","56","42","12","0","7","0","0","0","0","0","1","3","1","0","4","0","4","6","40.00"
"5","Brent Burns","CAR","D","39","141.18333333333","2","12","5","7","14","70.00","31","6.45","2.58","68","43","15","1","1","2","4","2","2","0","0","0","4","5","0","3","5","0","0","-"
"8","Joe Pavelski","DAL","C","40","119.6","7","7","1","6","14","51.85","34","20.59","6.26","48","44","39","29","1","9","2","1","1","0","0","1","2","1","0","2","2","31","20","60.78"
"70","Erik Karlsson","S.J","D","39","132.06666666667","2","12","4","8","14","63.64","19","10.53","1.5","49","25","20","2","2","3","0","0","0","0","0","0","4","1","0","2","0","0","0","-"
"131","Evgeny Kuznetsov","WSH","C","40","134.73333333333","4","10","3","7","14","77.78","33","12.12","4.25","61","50","29","10","0","5","0","0","0","0","0","1","8","2","1","6","0","21","18","53.85"
"276","Pavel Buchnevich","STL","L","30","89.483333333333","5","9","5","4","14","70.00","8","62.50","1.96","22","18","15","7","0","1","0","0","0","0","0","0","2","0","2","2","0","1","1","50.00"
"296","Artturi Lehkonen","COL","L","34","138.1","5","9","0","9","14","50.00","20","25.00","3.59","38","31","28","16","0","4","2","1","1","0","0","2","1","0","5","5","0","0","0","-"
"301","Nathan MacKinnon","COL","C","26","116.31666666667","4","10","4","6","14","53.85","48","8.33","5.28","80","66","40","8","1","5","4","2","2","0","0","0","0","1","2","3","0","23","33","41.07"
"409","Dylan Strome","WSH","C","41","158.31666666667","3","11","8","3","14","58.33","21","14.29","4.46","34","30","26","19","0","5","2","1","1","0","0","0","6","1","1","4","0","62","59","51.24"
"414","Roope Hintz","DAL","C","39","112.6","4","10","3","7","14","50.00","20","20.00","3.31","38","27","33","16","2","3","2","1","1","0","0","1","4","0","2","1","1","8","5","61.54"
