"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"419","Connor McDavid","EDM","C","45","1015.45","37","46","31","15","83","84.69","183","20.22","22.93","272","231","196","81","10","20","20","10","10","0","0","22","49","42","38","65","24","269","274","49.54"
"352","Leon Draisaitl","EDM","C","43","950.73333333333","26","42","34","8","68","68.69","141","18.44","17.63","234","195","143","59","3","25","20","10","10","0","0","16","56","38","32","79","28","426","373","53.32"
"199","Nikita Kucherov","T.B","R","41","846.58333333333","17","45","26","19","62","77.50","145","11.72","16.14","289","210","168","57","29","27","22","11","11","0","0","22","51","27","35","55","16","0","0","-"
"613","Jason Robertson","DAL","L","44","823.75","29","31","20","11","60","76.92","176","16.48","18.66","319","229","182","70","5","32","8","4","4","0","0","4","33","36","26","43","7","0","1","0.00"
"369","David Pastrnak","BOS","R","42","835.18333333333","33","26","18","8","59","76.62","211","15.64","21.15","383","281","190","59","15","30","24","11","11","0","0","16","64","26","46","69","15","5","7","41.67"
"548","Tage Thompson","BUF","C, R","41","790.13333333333","31","27","16","11","58","73.42","176","17.61","17.59","306","235","179","71","8","23","18","9","9","0","0","11","18","24","20","47","11","213","292","42.18"
"75","Erik Karlsson","S.J","D","44","1111.8833333333","13","43","25","18","56","63.64","117","11.11","7.25","276","159","113","16","27","22","10","5","5","0","0","10","58","31","18","56","43","0","0","-"
"758","Jack Hughes","N.J","C","43","854.7","28","26","14","12","54","73.97","192","14.58","23.01","308","239","197","71","30","22","2","1","1","0","0","20","46","31","8","66","8","55","117","31.98"
"200","Ryan Nugent-Hopkins","EDM","C","45","888.88333333333","21","32","13","19","53","58.89","109","19.27","15.03","179","145","125","56","5","13","24","11","11","0","0","6","13","25","32","42","17","206","242","45.98"
"415","Kyle Connor","WPG","L","44","895.55","21","32","23","9","53","71.62","144","14.58","17.08","261","196","179","74","5","21","6","3","3","0","0","4","22","20","25","37","16","0","4","0.00"
"428","Mikko Rantanen","COL","R","41","942.43333333333","29","24","19","5","53","68.83","159","18.24","16.1","271","216","136","47","7","20","30","15","15","0","0","18","19","27","50","64","19","111","142","43.87"
"496","Matthew Tkachuk","FLA","L","41","828.91666666667","22","31","14","17","53","70.67","153","14.38","22.65","273","210","181","100","10","33","65","23","20","1","2","20","34","17","28","38","14","8","12","40.00"
"458","Mitchell Marner","TOR","R","44","932.66666666667","16","36","18","18","52","75.36","107","14.95","11.53","229","152","111","31","7","15","16","8","8","0","0","8","48","49","38","67","26","0","2","0.00"
"480","Kirill Kaprizov","MIN","L","42","870.23333333333","25","27","20","7","52","76.47","168","14.88","20.55","314","234","192","68","5","22","21","9","8","1","0","20","21","26","35","66","17","1","3","25.00"
"606","Elias Pettersson","VAN","C","41","816.68333333333","18","34","22","12","52","69.33","141","12.77","15.92","269","205","152","53","6","19","6","3","3","0","0","12","24","30","36","45","48","216","275","43.99"
"10","Alex Ovechkin","WSH","L","45","922.93333333333","30","19","10","9","49","71.01","198","15.15","25.04","389","282","180","65","8","38","20","9","9","0","0","8","28","20","120","23","14","3","4","42.86"
"542","Pierre-Luc Dubois","WPG","L","44","803.31666666667","20","29","14","15","49","71.01","121","16.53","17.62","223","184","160","83","6","20","40","20","20","0","0","27","24","24","46","65","31","288","296","49.32"
"17","Sidney Crosby","PIT","C","42","848.58333333333","21","27","15","12","48","76.19","116","18.10","16.04","219","163","137","65","13","25","22","11","11","0","0","8","34","33","48","47","23","478","439","52.13"
"69","Steven Stamkos","T.B","C","41","783.9","18","30","18","12","48","64.86","140","12.86","18.23","257","196","166","60","27","30","20","10","10","0","0","7","31","16","42","45","30","257","215","54.45"
"329","Bo Horvat","VAN","C","43","895.05","30","18","12","6","48","66.67","129","23.26","17.26","190","164","148","73","3","13","10","5","5","0","0","12","12","27","31","31","28","556","439","55.88"
